date_time,대기온도,습도,대기압,열공급량,진공도,열감발량,기준출력,발전출력,송전출력,year,month,day,hour,day_week,주말여부
2025-06-09 13:03:00,27.0,0.5710000000000001,1005.0,0.0,676.1,0.0,775.6969317993044,735.8000000000001,722.2,2025,6,9,13,Monday,주중
2025-06-27 08:40:00,23.2,0.773,1008.0,0.0,677.0,0.0,777.4542212054231,755.0,742.0,2025,6,27,8,Friday,주중
2025-06-30 13:09:00,32.4,0.619,1009.0,0.0,672.0,0.0,776.826979241028,717.0,702.0,2025,6,30,13,Monday,주중
2025-07-01 16:10:00,31.4,0.634,1009.0,0.0,666.6,0.0,777.2793169483724,720.0,707.0,2025,7,1,16,Tuesday,주중
2025-07-02 19:30:00,29.97,0.7308,1009.0,0.0,666.75,0.0,778.1140637740596,730.6,714.24,2025,7,2,19,Wednesday,주중
2025-07-03 15:00:00,32.780895,0.5741773,1007.6479,0.0,669.0046168270417,0.0,777.5207159596133,714.386,699.92,2025,7,3,15,Thursday,주중
2025-07-03 17:00:00,31.89218,0.60476383,1007.272,0.0,667.076133234641,0.0,800.5755280232329,739.81,724.62,2025,7,3,17,Thursday,주중
2025-07-07 16:30:00,31.44,0.6384000000000001,1004.0,0.0,665.1,0.0,774.3312030655469,714.85,700.64,2025,7,7,16,Monday,주중
2025-07-22 10:50:00,32.1,0.735,1013.0,0.0,672.0,0.0,768.9097952913053,711.0,699.0,2025,7,22,10,Tuesday,주중
2025-07-23 11:50:00,32.6,0.6361,1012.0,100.0,684.88,10.0,763.7481324706315,696.78,681.34,2025,7,23,11,Wednesday,주중
2025-08-18 14:00:00,33.56,0.685,1012.0,0.0,668.23,0.0,779.403721863779,716.0489,701.02,2025,8,18,14,Monday,주중
2025-08-29 09:51:00,31.2,0.573,1012.0,0.0,665.661,0.0,767.9927337516924,716.0284,701.5521,2025,8,29,9,Friday,주중
